date,RKI reporting date,cases cumulative,cases,deaths cumulative,deaths,case fatility rate (CFR),non-deceased reported cases,cases (mean of ±3 days),deaths (mean of ±3 days),R0 by cases (mean of ±3 days),daily proportionate increase of cases (mean of ±3 days),cases last 7 days,deaths last 7 days,"7 day incidence per 100,000 inhabitants","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants","7 day deaths per 1,000,000 inhabitants","7 day deaths (by cases (mean of ±3 days)) per 1,000,000 inhabitants","cases (mean of ±3 days) by reference date (start of illness, alternatively reporting date)","deaths (mean of ±3 days) by reference date (start of illness, alternatively reporting date)",cases (mean of ±3 days) by reporting date,deaths (mean of ±3 days) by reporting date,"7 day incidence per 100,000 inhabitants by reporting date (RKI version)","7 day incidence (by cases (mean of ±3 days)) per 100,000 inhabitants by reporting date (RKI version)",R value by cases (mean of ±3 days),cases last 365 days,deaths last 365 days,cases with reported start of illness (mean of ±3 days),R value by cases with reported start of illness (mean of ±3 days),"cases by reference date (start of illness, alternatively reporting date)",cases by reporting date,"new reported cases by reference date (start of illness, alternatively reporting date)",new reported cases by reporting date,"deaths by reference date (start of illness, alternatively reporting date)",deaths by reporting date,"new reported deaths by reference date (start of illness, alternatively reporting date)",new reported deaths by reporting date,new reported cases with known start of illness,new reported cases with unknown start of illness (reporting date),new reported deaths with known start of illness,new reported deaths with unknown start of illness (reporting date),cases with reported start of illness,cases with unknown start of illness (reporting date),deaths with reported start of illness,deaths with unknown start of illness (reporting date)
2020-01-31,,,,,,,,,,,,,,,,,,8.571428571428571,,,,,,,0.0,0.0,8.142857142857142,1.4258064516129034,10.0,4.0,,,,,,,,,,,9.0,1.0,,
2020-02-01,,,,,,,,,,,,,,,,,,8.285714285714286,,,,,,,0.0,0.0,7.857142857142857,1.3352941176470587,9.0,1.0,,,,,,,,,,,8.0,1.0,,
2020-02-02,,,,,,,,,,,,,,,,,,7.571428571428571,,,,,,,0.0,0.0,7.142857142857143,1.1861702127659572,11.0,,,,,,,,,,,,11.0,,,
2020-02-03,,,,,,,,,,,,,,,,,,6.285714285714286,,,,,,,0.0,0.0,5.857142857142857,0.9666666666666667,5.0,1.0,,,1.0,,,,,,,,4.0,1.0,1.0,
2020-02-04,,,,,,,,,,,,,,,,,,5.571428571428571,,,,,,,0.0,0.0,5.285714285714286,0.8280542986425339,4.0,4.0,,,,,,,,,,,4.0,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,4.0,1.0,,,1.0,,,,,,,,4.0,,1.0,
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,1.0,,,,,,,,,,,1.0,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,5.0,1.0,,,,,,,,,,,5.0,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,6.0,,,,,,,,,,,,6.0,,,
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,14.0,,,,,,,,,,,,14.0,,,
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,10.0,2.0,,,,,,,,,,,9.0,1.0,,
2020-02-12,,,,,,,,,,,,,,,,,,8.571428571428571,,,,,,,0.0,0.0,8.428571428571429,,5.0,,,,,,,,,,,,5.0,,,
2020-02-13,,,,,,,,,,,,,,,,,,9.571428571428571,,,,,,,0.0,0.0,9.428571428571429,,4.0,,,,,,,,,,,,4.0,,,
2020-02-14,,,,,,,,,,,,,,,,,,9.142857142857142,,,,,,,0.0,0.0,8.857142857142858,,6.0,,,,1.0,,,,,,,,6.0,,1.0,
2020-02-15,,,,,,,,,,,,,,,,,,10.0,,,,,,,0.0,0.0,9.857142857142858,,15.0,,,,,,,,,,,,15.0,,,
2020-02-16,,,,,,,,,,,,,,,,,,11.142857142857142,,,,,,,0.0,0.0,11.0,,13.0,,,,,,,,,,,,13.0,,,
2020-02-17,,,,,,,,,,,,,,,,,,15.0,,,,,,,0.0,0.0,14.714285714285714,,11.0,1.0,,,,,,,,,,,10.0,1.0,,
2020-02-18,,,,,,,,,,,,,,,,,,16.714285714285715,,,,,,,0.0,0.0,16.428571428571427,,16.0,1.0,,,1.0,,,,,,,,16.0,,1.0,
2020-02-19,,,,,,,,,,,,,,,,,,18.428571428571427,,,,,,,0.0,0.0,18.142857142857142,1.6484374999999998,13.0,,,,1.0,,,,,,,,13.0,,1.0,
2020-02-20,,,,,,,,,,,,,,,,,,22.857142857142858,,,,,,,0.0,0.0,22.571428571428573,1.8357664233576643,31.0,2.0,,,3.0,1.0,,,,,,,30.0,1.0,2.0,1.0
2020-02-21,,,,,,,,,,,,,,,,,,31.142857142857142,,,,,,,0.0,0.0,31.0,1.9839228295819933,18.0,,,,,,,,,,,,18.0,,,
2020-02-22,,,,,,,,,,,,,,,,,,44.285714285714285,,,,,,,0.0,0.0,44.142857142857146,2.228021978021978,27.0,,,,,,,,,,,,27.0,,,
2020-02-23,,,,,,,,,,,,,,,,,,65.28571428571429,,,,,,,0.0,0.0,65.14285714285714,2.701421800947868,44.0,,,,1.0,,,,,,,,44.0,,1.0,
2020-02-24,2020-02-25,16.0,,,,,16.0,,,,,,,,,,,83.85714285714286,,,,,,,0.0,0.0,83.57142857142857,3.1153081510934393,69.0,1.0,,,,,,,,,,,69.0,,,
2020-02-25,2020-02-26,21.0,5.0,,,,21.0,,,,,,,,,,,112.71428571428571,,,,,,,5.0,0.0,111.0,3.4473257698541326,108.0,3.0,,,2.0,,,,,,,,108.0,,2.0,
2020-02-26,2020-02-27,26.0,5.0,,,,26.0,,,,,,,,,,,136.14285714285714,,,,,,,10.0,0.0,133.85714285714286,3.3970406905055484,160.0,7.0,,,8.0,,,,,,,,160.0,,8.0,
2020-02-27,2020-02-28,53.0,27.0,,,,53.0,,,,,,,,,,,163.28571428571428,,19.857142857142858,,,,,37.0,0.0,159.42857142857142,2.9956140350877196,161.0,23.0,,,2.0,,,,,,,,159.0,2.0,2.0,
2020-02-28,2020-02-29,66.0,13.0,,,,66.0,24.571428571428573,,,,,,,,,,195.85714285714286,4.571428571428571,25.571428571428573,,,,,50.0,0.0,191.0,2.6592214422463307,220.0,47.0,,,4.0,,,,,,,,210.0,10.0,4.0,
2020-02-29,2020-03-01,117.0,51.0,,,,117.0,31.285714285714285,,,1.2732558139534882,,,,,,,224.28571428571428,5.857142857142857,37.142857142857146,,,,,101.0,0.0,216.14285714285714,2.305124588622473,191.0,23.0,,,2.0,,,,,,,,187.0,4.0,2.0,
2020-03-01,2020-03-02,150.0,33.0,,,,150.0,46.142857142857146,,,1.4748858447488586,,,,,,,260.85714285714283,6.142857142857143,58.57142857142857,,0.16713417944350353,,,134.0,0.0,247.71428571428572,2.0689655172413794,234.0,35.0,,,4.0,,,,,,,,223.0,11.0,4.0,
2020-03-02,2020-03-03,188.0,38.0,,,,188.0,68.71428571428571,,,1.4891640866873064,172.0,,0.2068135170092274,,,,303.0,7.142857142857143,81.85714285714286,,0.2152303461898355,,,172.0,0.0,285.2857142857143,1.9270863836017567,297.0,41.0,,,10.0,,,,,,,,290.0,7.0,10.0,
2020-03-03,2020-03-04,240.0,52.0,,,,240.0,88.28571428571429,,,1.284823284823285,219.0,,0.26332651293616743,,,,368.0,9.285714285714286,101.71428571428571,,0.3126250838511577,,,224.0,0.0,345.2857142857143,1.8384929205663547,307.0,84.0,,,11.0,,,,,,,,284.0,23.0,11.0,
2020-03-04,2020-03-05,349.0,109.0,,,,349.0,104.28571428571429,,,1.1812297734627832,323.0,,0.38837654647663056,,,,457.42857142857144,12.142857142857142,118.71428571428571,,0.49298570914990253,0.5331803627879086,,333.0,0.0,432.7142857142857,1.871711197226188,416.0,157.0,,,10.0,2.0,,,,,,,381.0,35.0,9.0,1.0
2020-03-05,2020-03-06,534.0,185.0,,,,534.0,137.42857142857142,,,1.317808219178082,481.0,,0.5783564051246417,0.6020609444496196,,,582.2857142857143,14.714285714285714,128.42857142857142,,0.6889775886412053,0.6637271010993809,,518.0,0.0,556.5714285714286,1.989298245614035,456.0,186.0,,,9.0,1.0,,,,,,,422.0,34.0,9.0,
2020-03-06,2020-03-07,684.0,150.0,,,,684.0,158.28571428571428,,2.8602510460251045,1.1517671517671517,618.0,,0.7430857762308287,0.7628395590016435,,,793.0,17.0,171.85714285714286,,0.8561117680847089,0.8396216537716807,2.8602510460251045,668.0,0.0,757.4285714285714,2.2251937395532595,675.0,186.0,,,19.0,4.0,,,,,,,630.0,45.0,18.0,1.0
2020-03-07,2020-03-08,847.0,163.0,,,,847.0,189.57142857142858,,2.514929920780012,1.1976534296028882,730.0,,0.8777550431205582,0.9531629616978429,,,1071.5714285714287,20.428571428571427,245.0,3.2857142857142856,0.9991978641550464,1.089549948828513,2.5149299207800118,831.0,0.0,1022.0,2.529826393421225,817.0,142.0,,,22.0,4.0,,,,,,,799.0,18.0,21.0,1.0
2020-03-08,2020-03-09,1112.0,265.0,2.0,2.0,0.0017985611510791,1110.0,288.57142857142856,,2.5171933085501856,1.5222305953278068,962.0,,1.1567128102492834,1.2446600865854334,,,1415.7142857142858,25.857142857142858,330.42857142857144,4.428571428571429,1.0809613476238107,1.4164321106794762,2.5171933085501856,1096.0,2.0,1350.4285714285713,2.8119211071156154,1108.0,103.0,,,22.0,1.0,,,,,,,1090.0,18.0,22.0,
2020-03-09,2020-03-10,1296.0,184.0,2.0,0.0,0.0015432098765432,1294.0,361.14285714285717,,2.501970619849517,1.2514851485148517,1108.0,,1.332263818873395,1.5962774199059389,,,1801.4285714285713,33.142857142857146,445.42857142857144,6.0,1.4464922148959336,1.8535919119988145,2.501970619849517,1280.0,2.0,1711.142857142857,2.98853514419261,1772.0,345.0,,,26.0,7.0,,,,,,,1696.0,76.0,26.0,
2020-03-10,2020-03-11,1567.0,271.0,3.0,1.0,0.0019144862795149,1564.0,444.42857142857144,,2.629022820362785,1.2306170886075949,1327.0,,1.5955903318095626,2.0245050759723875,,,2263.714285714286,41.57142857142857,627.4285714285714,7.714285714285714,2.062123149248982,2.485712960664892,2.6290228203627852,1551.0,3.0,2136.1428571428573,2.9730947828462173,2257.0,596.0,,,35.0,4.0,,,,,,,2136.0,121.0,35.0,
2020-03-11,2020-03-12,2369.0,802.0,5.0,2.0,0.0021105951878429,2364.0,570.1428571428571,1.7142857142857142,2.8228737581778534,1.282867245258759,2020.0,,2.4288564206897636,2.5846536465430603,,,2704.0,47.142857142857146,793.2857142857143,10.0,2.781160842106645,3.2968204584369616,2.8228737581778534,2353.0,5.0,2543.8571428571427,2.7960889530983954,2825.0,755.0,,,48.0,10.0,,,,,,,2680.0,145.0,47.0,1.0
2020-03-12,2020-03-13,3062.0,693.0,5.0,0.0,0.0016329196603527,3057.0,700.0,1.4285714285714286,2.682296474063135,1.227762465547482,2528.0,,3.0396777383681797,3.2610918774254003,,,3124.1428571428573,57.857142857142854,918.7142857142857,12.0,3.7490961978765758,4.247063295725206,2.682296474063135,3046.0,5.0,2929.0,2.528230962991668,3156.0,991.0,,,60.0,12.0,,,,,,,2947.0,209.0,58.0,2.0
2020-03-13,2020-03-14,3795.0,733.0,8.0,3.0,0.0021080368906455,3787.0,837.1428571428571,1.4285714285714286,2.5579263926679072,1.1959183673469387,3111.0,,3.7406793686959676,4.077352535920292,,,3653.4285714285716,73.57142857142857,1160.142857142857,16.0,5.280959108747249,5.435382158407793,2.5579263926679072,3779.0,8.0,3401.285714285714,2.2743825065659395,3911.0,1460.0,,,78.0,16.0,,,,,,,3605.0,306.0,77.0,1.0
2020-03-14,2020-03-15,4838.0,1043.0,12.0,4.0,0.0024803637866887,4826.0,947.2857142857143,1.2857142857142858,2.379479189850879,1.1315699658703073,3991.0,12.0,4.798795037115271,4.988431351715095,0.14428850023899586,,4036.285714285714,86.85714285714286,1507.4285714285713,21.714285714285715,6.676950348559534,6.953331535326848,2.379479189850879,4822.0,12.0,3702.4285714285716,2.022049703707106,3899.0,1303.0,,,61.0,20.0,,,,,,,3653.0,246.0,60.0,1.0
2020-03-15,2020-03-16,6012.0,1174.0,12.0,0.0,0.0019960079840319,6000.0,1232.857142857143,2.142857142857143,2.233562231759657,1.3014628261197405,4900.0,10.0,5.891780426425664,6.123844430976716,0.12024041686582988,,4368.571428571428,100.57142857142857,1913.857142857143,29.285714285714285,7.73266120864152,8.857252650385218,2.233562231759657,5996.0,12.0,3940.1428571428573,1.8049122548024579,4049.0,981.0,,,97.0,15.0,,,,,,,3786.0,263.0,94.0,3.0
2020-03-16,2020-03-17,7156.0,1144.0,12.0,0.0,0.0016769144773616,7144.0,1556.4285714285713,3.7142857142857144,2.203441156228493,1.2624565469293163,5860.0,10.0,7.046088428337631,7.561060956571571,0.12024041686582988,,4573.857142857143,110.14285714285714,2351.8571428571427,36.714285714285715,9.764724253674046,11.149550311920219,2.203441156228493,7140.0,12.0,4058.714285714286,1.6204227403013445,5477.0,2035.0,,,136.0,35.0,,,,,,,5002.0,475.0,128.0,8.0
2020-03-17,2020-03-18,8198.0,1042.0,12.0,0.0,0.0014637716516223,8186.0,1838.142857142857,5.571428571428571,2.184693763296384,1.181000458926113,6631.0,9.0,7.97314204237318,9.236868823633053,0.1082163751792469,0.20784414915379165,4757.142857142857,127.28571428571429,2721.5714285714284,48.142857142857146,12.687768787682371,13.667556413114788,2.1846937632963837,8182.0,12.0,4174.428571428572,1.4418984845339424,4937.0,3027.0,,,128.0,44.0,,,,,,,4244.0,693.0,117.0,11.0
2020-03-18,2020-03-19,10999.0,2801.0,20.0,8.0,0.0018183471224656,10979.0,1967.4285714285713,6.142857142857143,2.159012253297166,1.0703349654154037,8630.0,15.0,10.37674797552112,10.916970991296884,0.18036062529874483,0.2610934766229449,4804.714285714285,139.14285714285714,3014.8571428571427,58.857142857142854,16.10860864751523,16.338783159801245,2.159012253297166,10983.0,20.0,4160.571428571428,1.2987527829524286,5151.0,3600.0,,,144.0,63.0,,,,,,,4344.0,807.0,136.0,8.0
2020-03-19,2020-03-20,13957.0,2958.0,31.0,11.0,0.0022211076878985,13926.0,2380.0,10.571428571428571,2.082702432650551,1.2097008422887017,10895.0,26.0,13.100193417532166,12.937009994642825,0.3126250838511577,0.3710275720431323,4714.714285714285,143.71428571428572,3198.4285714285716,68.0,19.795179828621574,19.079921120293978,2.082702432650551,13941.0,31.0,4042.1428571428573,1.1762703200081792,4593.0,4057.0,,,127.0,64.0,,,,,,,3777.0,816.0,117.0,10.0
2020-03-20,2020-03-21,16662.0,2705.0,47.0,16.0,0.0028207898211499,16615.0,2897.1428571428573,14.571428571428571,1.985850824587706,1.2172869147659064,12867.0,39.0,15.471334438126332,15.41396258207892,0.46893762577673653,0.5290578342096516,4641.285714285715,161.14285714285714,3440.4285714285716,81.71428571428571,22.90700181710925,21.82174616888309,1.985850824587706,16646.0,47.0,3932.1428571428573,1.0799012467129532,5194.0,4048.0,,,198.0,96.0,,,,,,,4415.0,779.0,183.0,15.0
2020-03-21,2020-03-22,18610.0,1948.0,55.0,8.0,0.0029554003224073,18555.0,3336.5714285714284,19.571428571428573,1.898060118391718,1.1516765285996053,13772.0,43.0,16.55951021076209,18.286849685051784,0.5170337925230686,0.7489260250500261,4512.714285714285,173.14285714285714,3705.285714285714,99.42857142857143,25.375537575364742,24.46445875956994,1.898060118391718,18594.0,55.0,3776.0,1.0022136236839736,4232.0,3356.0,,,144.0,95.0,,,,,,,3556.0,676.0,131.0,13.0
2020-03-22,2020-03-23,22672.0,4062.0,86.0,31.0,0.0037932251235003,22586.0,3644.1428571428573,25.428571428571427,1.858699419461052,1.092181880458983,16660.0,74.0,20.032053449847258,21.186189679735133,0.8897790848071412,1.0289144243233157,4428.285714285715,189.42857142857142,4001.714285714286,121.42857142857143,26.920626932090652,26.974906891704375,1.8586994194610518,22656.0,86.0,3653.714285714286,0.9430717965313067,3419.0,2266.0,,,129.0,79.0,,,,,,,2957.0,462.0,120.0,9.0
2020-03-23,2020-03-24,27436.0,4764.0,114.0,28.0,0.0041551246537396,27322.0,4047.285714285714,31.714285714285715,1.7986492969701442,1.1106276216237405,20280.0,102.0,24.3847565403903,24.18120669183886,1.2264522520314647,1.3655875915476394,4381.0,204.14285714285714,4265.285714285715,150.42857142857142,28.95749959379781,29.27562138241998,1.7986492969701442,27420.0,114.0,3556.0,0.9076409592267776,4963.0,3729.0,,,258.0,131.0,,,,,,,4232.0,731.0,230.0,28.0
2020-03-24,2020-03-25,31554.0,4118.0,149.0,35.0,0.0047220637637066,31405.0,4560.0,39.714285714285715,1.7162270561034303,1.1266810207899474,23356.0,137.0,28.083351763183227,27.453979066902658,1.6472937110618695,1.7761227291324015,4272.428571428572,212.28571428571428,4541.285714285715,174.42857142857142,31.186756922490297,31.463653425329895,1.7162270561034303,31538.0,149.0,3385.0,0.8811369509043928,4037.0,4881.0,,,212.0,168.0,,,,,,,3151.0,886.0,188.0,24.0
2020-03-25,2020-03-26,36508.0,4954.0,198.0,49.0,0.0054234688287498,36310.0,4848.142857142857,47.714285714285715,1.6160420154452662,1.063189223057644,25509.0,178.0,30.672127938304545,30.917761932759024,2.140279420211772,2.275979319246066,4230.571428571428,229.57142857142858,4736.285714285715,196.28571428571428,33.68174557245627,33.53350631566311,1.6160420154452662,36492.0,198.0,3307.285714285714,0.873742996695877,4560.0,5675.0,,,258.0,217.0,,,,,,,3488.0,1072.0,226.0,32.0
2020-03-26,2020-03-27,42288.0,5780.0,253.0,55.0,0.0059827847143397,42035.0,4946.571428571428,52.714285714285715,1.5012411864110482,1.0203023248961312,28331.0,222.0,34.065312502258266,34.00381811763259,2.669337254421423,2.782706790323492,4175.428571428572,236.42857142857142,4852.0,208.71428571428572,35.90018126363083,35.52176749455165,1.5012411864110482,42272.0,253.0,3223.714285714286,0.8745780316800831,4262.0,5902.0,,,230.0,267.0,,,,,,,3093.0,1169.0,183.0,47.0
2020-03-27,2020-03-28,48582.0,6294.0,325.0,72.0,0.006689720472603,48257.0,4925.285714285715,67.0,1.3845459395133162,0.9956968751805003,31920.0,278.0,38.3807410635729,36.44246554369572,3.342683588870071,3.413110118748629,4090.5714285714284,244.0,4907.571428571428,228.14285714285714,38.22322611747867,37.28586618199747,1.3845459395133162,48566.0,325.0,3110.5714285714284,0.8732200143643762,4434.0,5980.0,,,255.0,264.0,,,,,,,3218.0,1216.0,197.0,58.0
2020-03-28,2020-03-29,52547.0,3965.0,389.0,64.0,0.0074028964546025,52158.0,5116.0,83.28571428571429,1.2725173210161662,1.038721466484903,33937.0,334.0,40.80599027175669,38.58205787581112,4.016029923318719,4.1792133462080585,4080.285714285714,252.0,5075.857142857143,258.7142857142857,39.86450780769724,38.93384698115572,1.2725173210161662,52531.0,389.0,3026.285714285714,0.8815050449823548,3939.0,4721.0,,,265.0,248.0,,,,,,,3012.0,927.0,200.0,65.0
2020-03-29,2020-03-30,57298.0,4751.0,455.0,66.0,0.007940940346958,56843.0,5287.714285714285,96.28571428571429,1.1857356491808484,1.0335641684351613,34626.0,369.0,41.63444674396226,40.55829501301308,4.436871382349123,5.031202585714511,4064.0,259.42857142857144,5158.857142857143,281.42857142857144,40.83845518431046,40.32520037631747,1.1857356491808484,57282.0,455.0,2959.4285714285716,0.8862034239677744,3033.0,3076.0,,,177.0,166.0,,,,,,,2372.0,661.0,147.0,30.0
2020-03-30,2020-03-31,61913.0,4615.0,583.0,128.0,0.0094164391969376,61330.0,5344.0,109.14285714285714,1.1234104988588196,1.0106446209542337,34477.0,469.0,41.45528852283217,42.11746967571471,5.639275551007422,5.962206956304223,4060.4285714285716,273.7142857142857,5250.857142857143,302.85714285714283,41.30619040591854,41.51025557054227,1.1234104988588196,61897.0,583.0,2905.714285714286,0.8908847980997625,4369.0,4118.0,,,311.0,267.0,,,,,,,3440.0,929.0,259.0,52.0
2020-03-31,2020-04-01,67366.0,5453.0,732.0,149.0,0.0108660154974319,66634.0,5313.714285714285,119.0,1.0923977474807351,0.9943327630453378,35812.0,583.0,43.060498087991,43.023738874834876,7.010016303277882,6.915541690026158,4050.285714285714,285.85714285714283,5281.428571428572,321.85714285714283,42.722622516598015,42.400206427373504,1.0923977474807351,67350.0,732.0,2837.1428571428573,0.9003575110214289,3965.0,6059.0,,,268.0,382.0,,,,,,,2561.0,1404.0,190.0,78.0
2020-04-01,2020-04-02,73522.0,6156.0,872.0,140.0,0.0118603955278692,72650.0,5595.285714285715,136.14285714285714,1.0859404257770864,1.0529895687708357,37014.0,674.0,44.505787898718275,43.922106560846714,8.104204096756934,7.978810519168284,3953.714285714286,281.2857142857143,5227.285714285715,321.42857142857144,43.42121933858849,42.99058687418472,1.0859404257770864,73506.0,872.0,2716.4285714285716,0.9013927262475333,4446.0,6256.0,,,310.0,376.0,,,,,,,3020.0,1426.0,203.0,107.0
2020-04-02,2020-04-03,79696.0,6174.0,1017.0,145.0,0.0127609917687211,78679.0,5441.857142857143,139.85714285714286,1.069999788626708,0.972578956774836,37408.0,764.0,44.97953514116965,44.517640168380765,9.186367848549402,9.026619866141942,3897.0,284.85714285714283,5150.0,324.0,44.19556762320443,43.348903316444904,1.0699997886267079,79680.0,1017.0,2652.285714285714,0.9019132653061224,4237.0,6546.0,-1.0,-1.0,330.0,417.0,,,,-1.0,,,2717.0,1520.0,202.0,128.0
2020-04-03,2020-04-04,85778.0,6082.0,1158.0,141.0,0.0134999650259973,84620.0,5330.285714285715,146.28571428571428,1.04876616152193,0.979497545480797,37196.0,833.0,44.724625457414085,45.00461385668738,10.01602672492363,9.97995459986388,3772.8571428571427,282.85714285714283,5084.571428571428,327.42857142857144,44.452882115297314,43.56172885429742,1.04876616152193,85762.0,1158.0,2514.5714285714284,0.8932201775894495,4363.0,6194.0,,,340.0,397.0,,,,,,,2738.0,1625.0,226.0,114.0
2020-04-04,2020-04-05,91714.0,5936.0,1342.0,184.0,0.0146324443378328,90372.0,5123.142857142857,161.28571428571428,1.0203757715526012,0.9611385077186962,39167.0,953.0,47.09456407383959,45.01320245789208,11.458911727313588,10.917829851417354,3700.0,282.0,4960.285714285715,321.42857142857144,43.99717093537581,43.42276528680534,1.0203757715526012,91698.0,1342.0,2455.1428571428573,0.8814738124238733,3263.0,4342.0,,,233.0,245.0,,,,,,,2167.0,1096.0,158.0,75.0
2020-04-05,2020-04-06,95391.0,3677.0,1434.0,92.0,0.0150328647356668,93957.0,4954.285714285715,176.42857142857142,0.9679145803627682,0.9670403212313871,38093.0,979.0,45.80318199670058,44.61228655365659,11.771536811164747,11.881470906584932,3555.5714285714284,277.0,4820.142857142857,316.57142857142856,43.346670280131676,43.015493817678355,0.9679145803627682,95375.0,1434.0,2310.714285714286,0.8698627566275913,2636.0,2535.0,,,202.0,184.0,,,,,,,1923.0,713.0,149.0,53.0
2020-04-06,2020-04-07,99225.0,3834.0,1607.0,173.0,0.0161955152431342,97618.0,4832.714285714285,193.71428571428572,0.9329597534636253,0.975461361014994,37312.0,1024.0,44.86410434097844,43.997514479424005,12.312618687060981,12.898361289221665,3418.8571428571427,266.0,4585.714285714285,303.57142857142856,42.795969170886174,42.215723273496494,0.9329597534636253,99209.0,1607.0,2193.4285714285716,0.8526118203674422,3500.0,3660.0,,,297.0,291.0,,,,,,,2476.0,1024.0,205.0,92.0
2020-04-07,2020-04-08,103228.0,4003.0,1861.0,254.0,0.0180280544038439,101367.0,4554.285714285715,198.0,0.8977584207474566,0.9423867096278342,35862.0,1129.0,43.12061829642391,43.08437439934007,13.575143064152194,13.848260582461723,3162.8571428571427,246.0,4180.0,276.57142857142856,41.749877544153456,40.89136096773143,0.8977584207474566,103212.0,1861.0,2034.0,0.8388923683754647,3455.0,5189.0,,,262.0,340.0,,,,,,,2145.0,1310.0,177.0,85.0
2020-04-08,2020-04-09,108202.0,4974.0,2107.0,246.0,0.0194728378403356,106095.0,4109.285714285715,190.14285714285714,0.8585426166956938,0.9022898368883312,34680.0,1235.0,41.699376569069805,41.29760180471384,14.849691482929991,14.497558833537202,3030.0,236.85714285714286,3971.714285714286,270.2857142857143,40.57031905469966,39.38165664796889,0.8585426166956938,108186.0,2107.0,1920.0,0.8181265458967236,3435.0,5275.0,,,275.0,342.0,,,,,,,2009.0,1426.0,183.0,92.0
2020-04-09,2020-04-10,113525.0,5323.0,2373.0,266.0,0.0209028848271305,111152.0,3946.4285714285716,195.0,0.8365982171610241,0.9603685033895358,33829.0,1356.0,40.676130621541596,39.499492256497405,16.30460052700653,15.160598846540209,2925.4285714285716,229.85714285714286,3875.8571428571427,267.85714285714283,38.59717381393139,37.84962196507412,0.8365982171610241,113509.0,2373.0,1835.4285714285713,0.8036934228882912,3280.0,4905.0,,,253.0,326.0,,,,,,,1896.0,1384.0,155.0,98.0
2020-04-10,2020-04-11,117658.0,4133.0,2544.0,171.0,0.0216219891550085,115114.0,3696.1428571428573,194.57142857142858,0.805622410592661,0.936579185520362,31880.0,1386.0,38.33264489682657,37.53459207288565,16.665321777604024,15.741188287978071,2680.0,205.57142857142858,3581.285714285714,249.57142857142858,35.182345974941825,36.04206495553251,0.805622410592661,117642.0,2544.0,1663.7142857142858,0.7867062744092764,2571.0,3354.0,,,200.0,208.0,,,,,,,1622.0,949.0,142.0,58.0
2020-04-11,2020-04-12,120479.0,2821.0,2673.0,129.0,0.0221864391304708,117806.0,3479.4285714285716,199.0,0.7825190273832852,0.9413674486916863,28765.0,1331.0,34.587155911455966,35.55818316365959,16.00399948484196,16.194666431586345,2480.714285714286,190.57142857142858,3191.8571428571427,232.14285714285714,33.429240697038026,33.91569906927235,0.7825190273832852,120463.0,2673.0,1544.0,0.7742601623433355,2333.0,2884.0,,,169.0,201.0,,,,,,,1369.0,964.0,122.0,47.0
2020-04-12,2020-04-13,123016.0,2537.0,2799.0,126.0,0.0227531378032125,120217.0,3178.285714285714,208.85714285714286,0.7750592316149713,0.9134504844802102,27625.0,1365.0,33.21641515918551,33.42271336012245,16.41281690218578,16.58458892627982,2307.4285714285716,174.28571428571428,2913.0,216.28571428571428,32.62242749986831,31.622542547616877,0.7750592316149713,123000.0,2799.0,1444.7142857142858,0.7670545712500212,1904.0,1864.0,,,153.0,167.0,,,,,,,1331.0,573.0,108.0,45.0
2020-04-13,2020-04-14,125098.0,2082.0,2969.0,170.0,0.0237333930198724,122129.0,2900.714285714286,213.57142857142858,0.7598915634034678,0.9126663070837828,25873.0,1362.0,31.10980305569617,31.099668506274618,16.376744777126028,16.823352039770544,2145.5714285714284,156.71428571428572,2700.285714285714,197.0,30.143070104094896,29.355495373623707,0.7598915634034678,125082.0,2969.0,1337.857142857143,0.7503937007874016,1782.0,1598.0,,,127.0,163.0,,,,,,,1274.0,508.0,96.0,31.0
2020-04-14,2020-04-15,127584.0,2486.0,3254.0,285.0,0.0255047654878354,124330.0,2825.8571428571427,223.71428571428572,0.7594859080276496,0.9741935483870967,24356.0,1393.0,29.285755931841525,29.02139878676079,16.749490069410104,17.13254168313982,2089.8571428571427,146.57142857142858,2656.0,192.28571428571428,26.865316340332374,27.523031420588463,0.7594859080276496,127568.0,3254.0,1260.857142857143,0.7496741547190064,2060.0,2463.0,,,157.0,218.0,,,,,,,1307.0,753.0,98.0,59.0
2020-04-15,2020-04-16,130450.0,2866.0,3569.0,315.0,0.0273591414334994,126881.0,2774.0,231.57142857142858,0.766767649293278,0.9816490571760781,22248.0,1462.0,26.75108794430983,27.41584567755378,17.57914894578433,17.630680553012542,1992.2857142857142,136.57142857142858,2544.8571428571427,181.14285714285714,24.51822340311137,25.80737244393716,0.766767649293278,130434.0,3569.0,1200.7142857142858,0.753128718558943,2222.0,3323.0,,,161.0,231.0,,,,,,,1314.0,908.0,100.0,61.0
